full_text,processed,predicted_label,predicted_probability_netral,predicted_probability_negatif,predicted_probability_positif
"Mari kita doakan yang terbaik untuk punggawa Timnas Indonesia kali ini ketika berhadapan dengan Jepang.   Biar kalau mainnya bagus, beneran dinotice Manchester United 😎  @TimnasIndonesia https://t.co/5YYVpYOvoV",mari doa punggawa timnas indonesia kali hadap jepang main bagus dinotice manchester united,Positif,0.056841336,0.15870552,0.78445315
"Harapanku timnas mainnya ga ada beban, gak bertahan dan coba ball position. Lolos piala asia itu udah bagus bgt buat team seumur jagung gini.",harap timnas main beban tahan coba ball position lolos piala asia bagus banget team umur jagung,Positif,0.021872347,0.3870408,0.5910868
Timnas mainnya nanti malem tapi deg degannya udah dari sekarang cok,timnas main malam deg degan cok,Positif,0.17213747,0.22484376,0.60301876
"@Indostransfer Gausah ngarep menang, trus kalah kcewa. Realistis 5,5triliun vs 0,15triliun, Yg penting timnas indo mainnya diliat enak kyk kmaren lawan vietnam, harepan nanti malem bs golin satu aja. Enjoy the game ❤️ menyalah abangkuh 🔥",enggak usah harap menang kalah kecewa realistis triliun vs triliun timnas indonesia main lihat enak kayak kemarin lawan vietnam harepan malam golin enjoy the game salah abangkuh,Positif,0.37578085,0.23871116,0.385508
"Oke, deg degan udah dimulai sekarang ya🥺  Bismillah, semoga timnas Indonesia dilancarkan mainnya, dan bisa memberikan yg terbaik ya Allah🤲",oke deg degan bismillah moga timnas indonesia lancar main allah,Positif,0.052860875,0.15139912,0.79573995
"@SiaranBolaLive pada Ngarep Jordan menang,emang mereka mau ketemu jepang? Krgistan mainnya 😌, jangan harap deh, semenjak bahrain menang detik terakhir lawan malaysia, potensi lolos timnas kecil 😔",harap jordan menangemang ketemu jepang krgistan main harap deh semenjak bahrain menang detik lawan malaysia potensi lolos timnas,Positif,0.088033184,0.22473513,0.68723166
"harapan saya untuk timnas besok adalah harus  MBS  mainnya bagus sekali👍, mainnya bagus sekali👍, mainnya bagus sekali👍, mainnya bagus sekali👍, mainnya bagus sekali👍",harap timnas besok mbs main bagus main bagus main bagus main bagus main bagus,Positif,0.007667068,0.08049777,0.91183513
"@idextratime @bliblidotcom Lgian tdi bisanya ada yg komen mainnya Palestine g bagus"" banget, pdhal keliatan passing dan kontrol mereka cakep bner, lawan timnas kita juga bkal kelabakan klo musuhnya maen kyka Palestine""",lgian komen main palestine bagus banget lihat passing kontrol cakep lawan timnas laba musuh main kyka palestine,Positif,0.0041385386,0.1504188,0.84544265
susah ini diarepin mainnya kek timnas jaman bahula,susah diarepin main kayak timnas jaman bahula,Positif,0.2979739,0.332999,0.36902714
"Hai, Jepang.  Kami, timnas Indonesia, hanya negara dgn ranking 142 FIFA jd boleh kan besok mainnya gausah serius-serius bgt?   Maksimal imbang deh biar kita sama-sama lolos, gimana?  https://t.co/ezksNC5AfG",hai jepang timnas indonesia negara ranking fifa besok main enggak usah seriusserius banget maksimal imbang deh samasama lolos,Positif,0.0707467,0.2991693,0.63008404
"@SiaranBolaLive walach, alangkah baiknya ga bikin statement begini Pak wkwk. wajar kl tiap tim pasti targetnya menang, justru kita harus bangga dan berasa dihormati kalo Jepang mainnya serius, all out, ga ngeremehin. kapan lagi coba liat timnas sekelas Jepang maen serius lawan Indonesia😂",walach alangkah statement wkwk wajar tim target menang bangga asa hormat jepang main serius all out ngeremehin coba lihat timnas kelas jepang main serius lawan indonesia,Positif,0.30128536,0.25936872,0.43934596
"Timnas mainnya besok, deg-degannya udah dr sekarang 🫣",timnas main besok degdegannya,Positif,0.28247732,0.35104883,0.36647382
@YuliandoVido mainnya sm kyk timnas era tony cusell anjj,main kayak timnas era tony cusell anjj,Positif,0.29498792,0.28892133,0.4160908
"gokil boy/eja. lawan pemain bka yg lagi naik daun, ketinggalan terus berakhir bisa ngajak rubber dan menang. tau dan kebayang sulitnya jadi pemain profesional tanpa fasilitas latihan dan pengembangan yang sepadan sama timnas. entah karena semangat/skill yg bagus, mainnya kerennn",gila boyeja lawan main buka daun tinggal ajak rubber menang bayang sulit main profesional fasilitas latih kembang padan timnas semangatskill bagus main keren,Positif,0.0869251,0.30795455,0.6051204
"@idextratime @bliblidotcom Cara mainnya teringat ama cara main timnas dulu, gocek, gocek hilang",main main timnas gocek gocek hilang,Positif,0.09102415,0.20106776,0.70790815
"@Krackovwia @registaco Kek nya kalau kalah sama Jepang pun asal Timnas mainnya enak, ga masalah deh",kayak kalah jepang timnas main enak deh,Positif,0.0148479985,0.105881765,0.8792703
"Padahal timnas mainnya masih besok, tapi degannya udh dari sekarang""",timnas main besok degan,Positif,0.29603738,0.27867368,0.42528892
"@CoachJustinL @erickthohir @PSSI Agree Kocii!! Jujur aku nggak ingat lagi kapan terakhir kali nonton dan ikutin Timnas, cuman di Era STY aku excited nontonnya. Mainnya enak banget dilihat 🥰🥰",agree koci jujur kali tonton timnas cuman era sty excited nontonnya main enak banget lihat,Positif,0.03766168,0.33678848,0.6255498
"@IDGoonerscom @UpdateBolabola Untuk Tomiyasu, saya tau timnas jepang ngejar hasil tp plis mainnya hati hati ya",tomiyasu timnas jepang ngejar hasil plis main hati hati,Positif,0.30383837,0.24268319,0.45347837
@GOAL_ID bang sumpah mainnya santai aja timnas kita mah gak jago banget banget kok seriusan deh 🙏,id bang sumpah main santai timnas mah jago banget banget serius deh,Positif,0.002503326,0.1042283,0.89326835
@idextratime @bliblidotcom Ayo min ke akun Timnas jepang mainnya jangan terlalu serius 😂🤣,ayo min akun timnas jepang main serius,Positif,0.28640932,0.32436997,0.38922068
@yacintiya @FaktaSepakbola Yakin sih Jepang bakal kerepotan hadapi timnas asal mainnya seperti lwn Vietnam babak pertama,jepang kerepot hadap timnas main lwn vietnam babak,Positif,0.32037675,0.190035,0.4895882
"Timnas cepet mainnya bisa dipercepat ga sih, biar tl isinya persatuan bukan perpecahan",timnas cepat main cepat tl isi pecah,Positif,0.26131546,0.32603168,0.4126529
bisa ga sih TimNas vs Jepang nanti malam aja mainnya.. biar TL ku isinya bukan soal debat..,timnas vs jepang malam main tl ku isi debat,Positif,0.38011673,0.17659332,0.44329005
"11 operan sebelum terjadinya goal penyama kedudukan. Semua operan pendek bawah. ... Alias dulu timnas kita long ball terus, bola asal tendang jauh ke depan ga jelas mainnya ... Sekarang cantik banget gaya permainannya.",oper goal duduk oper pendek alias timnas long ball bola tendang main cantik banget gaya main,Positif,0.06612696,0.16293342,0.77093965
"@wessejongkok @FAM_Malaysia tau lah sendiri kebanyakan pemain malaysia ini titipan JDT, seperti itu dulu2 banyak yg nitip2 pemain ke timnas indo ujung2nya apa mainnya jelek trs kebanyakan long ball long ball percis banget kaya malaysia skrng hahaha",malaysia main malaysia titip jdt nitip main timnas indonesia ujung main jelek long ball long ball percis banget kayak malaysia hahaha,Positif,0.1253683,0.2678117,0.60682005
"Jepang mainnya gokil lawan vietnam, hasil imbang udah alhamdulilah untuk timnas. Kalaupun kalah setidaknya jangan dibantai aja #IndonesiaJapan #AsianCup",jepang main gila lawan vietnam hasil imbang alhamdulilah timnas kalah bantai,Positif,0.38865122,0.21960948,0.39173934
@AshariEriza @MafiaWasit Timnas mode di remehin pasti bagus mainnya. Kalau mode di sanjung langsung bapuk mainnya. Lain kali kalau ada pertandingan hujat aja timnasnya biar bagus mainnya #canda 🤣,timnas mode remehin bagus main mode sanjung langsung bapuk main kali tanding hujat timnasnya bagus main,Positif,0.017906755,0.10531474,0.8767786
"@mogadiiing @indosupporter Ya lu bayangin aja gameplay timnas era simon, abis dikasih luis milla yg mainnya cakep bgt pas asian games, abis itu next event dikasih simon, langsung ilang itu gameplay. Yg ada cuma spam long ball ke winger terus crossing and InsyaaAllah, dah gitu2 doang tiap match 💀",lu bayang gameplay timnas era simon habis kasih luis milla main cakep banget pas asi games habis next event kasih simon langsung hilang gameplay spam long ball winger crossing and insyaaallah deh doang match,Positif,0.016036032,0.4519612,0.53200275
@X_Tactico @ruangtaktik @garagarabola_ @InfosuporterID @FandomID_ Timnas enak mainnya kalau si klok gak ikut main sih.,tactico timnas enak main main,Positif,0.019558452,0.12163651,0.85880506
"@DZKMTQN @id_lgk Kalau menurut gw timnas Indonesia ini gaya mainnya lebih cocok haram football nya Ancelotti, bertahan sambil menunggu kesempatan counter attack",lgk gue timnas indonesia gaya main cocok haram football ancelotti tahan tunggu counter attack,Positif,0.20565794,0.37680176,0.41754022
@FabloChin @riioonaldoo @FaktaSepakbola Rata-rata sama timnas timur tengah mainnya begitu terus dari palestina sampai jordan. Mainnya pasti crossing lambung &amp  main long ball -&gt  strikernya lari karena menang fisik &amp  tinggi badan,ratarata timnas timur main palestina jordan main crossing lambung main long ball striker lari menang fisik badan,Positif,0.34798586,0.2326282,0.419386
"Pemanggilan pemain dengan menit bermain sedikit memang terjadi juga di Indonesia. Tp itu karena beberapa pemain muda yang main di luar Indonesia.  Di Malaysia sedang hangat pemanggilan Natxo Insa dan Sumareh yg jrg menit mainnya musim ini, juga ga pernah ke timnas setaun terakhir https://t.co/fHqTLfxRTF",panggil main menit main indonesia main muda main indonesia malaysia hangat panggil natxo insa sumareh jrg menit main musim timnas taun,Positif,0.30948764,0.31295842,0.37755394
@cozmo_nut @RaisFr25 @idextratime @FAM_Malaysia Gatau tp kata netizen lain karena mereka lebih bangga main di jdt tp di timnasnya kagak. Keknya mainnya lebih maksimal di club dibanding timnas.,nut malaysia enggak tau netizen bangga main jdt timnasnya kagak kayak main maksimal club banding timnas,Positif,0.31184885,0.3309692,0.35718194
"@SiaranBolaLive Dia kira pemain2 Indo yg masih muda itu udh sejago pemain2 Barca apa? Chemistry, Ketenangan bawa bola, Passing2 pendek pemain2 Indo belum semateng pemain2 eropa, kalo Timnas Indo dilatih Pep sekalipun dengan kondisi pemain Indo seperti ini ya mainnya blm bisa macem Barca",main indonesia muda jago main barca chemistry tenang bawa bola passing pendek main indonesia semateng main eropa timnas indonesia latih pep kondisi main indonesia main barca,Positif,0.20552741,0.2579467,0.53652596
"@DisforiaSetra Dengan tetap respect sama perjuangan Timnas, menurut gue kurang oke mainnya",respect juang timnas gue oke main,Positif,0.2263563,0.3452742,0.42836952
@Indostransfer Bahrain ini biasa bgt mainnya. Bisa lah Timnas ajak FIFA Friendly Match. Yakin bisa minimal imbang dan naikin rangking.,bahrain banget main timnas ajak fifa friendly match minimal imbang naikin rangking,Positif,0.020755837,0.13077433,0.8484698
45 menit pertama masih bagusan mainnya Timnas Indonesia kemarin lah,menit bagus main timnas indonesia kemarin,Positif,0.22911519,0.35786504,0.41301975
@MusssLim_ @MafiaWasit biar mainnya long pass langsung kedepan kesukaan towel gitu sama bisa nitip pemain masukin ke timnas,main long pas langsung suka towel nitip main masuk timnas,Positif,0.012088753,0.091339305,0.896572
"@kegblgnunfaedh Gara2 pengen liat Megawarti maennya, wow Voli di korea rame bgt yaa. Antusiasmenya keren. Megawati emg keren mainnya, diakui jg sm pemain timnas voli koreanya👏🏻",gara-gara pengin lihat megawarti maennya wow voli korea rame banget antusiasme keren megawati keren main main timnas voli koreanya,Positif,0.0046240552,0.07445411,0.92092186
"@AfifXavi terkhir kali nonton timnas brg Alm. bapak pas aff 2010, pas vs malaysia menang 5-1, beliau bilang tumben timnas mainnya bagus &amp  enak ditonton, #kenangan",terkhir kali tonton timnas bareng almarhum pas aff pas vs malaysia menang beliau tumben timnas main bagus enak tonton,Positif,0.01545664,0.11096734,0.873576
"Timnas Indonesia Menang Lawan Vietnam di Piala Asia, Jokowi: Mainnya Bagus Sekali https://t.co/JkT2T2ljcQ",timnas indonesia menang lawan vietnam piala asia jokowi main bagus,Positif,0.30128536,0.25936872,0.43934596
Jokowi Puji Timnas Indonesia Kalahkan Vietnam di Piala Asia: Mainnya Bagus Sekali https://t.co/5aUgMv8tdY #News,jokowi puji timnas indonesia kalah vietnam piala asia main bagus,Positif,0.2828478,0.2617582,0.45539394
"Timnas Indonesia Bungkam Vietnam, Jokowi: Mainnya Bagus Sekali https://t.co/V76wNOR3SJ",timnas indonesia bungkam vietnam jokowi main bagus,Positif,0.26594797,0.29667607,0.437376
Jokowi Puji Timnas Indonesia Kalahkan Vietnam 1-0 di Piala Asia: Mainnya Bagus Sekali! https://t.co/Hum4SS0leP,jokowi puji timnas indonesia kalah vietnam piala asia main bagus,Positif,0.2828478,0.2617582,0.45539394
"Puji Kemenangan Timnas Lawan Vietnam, Jokowi: Mainnya Bagus Sekali! https://t.co/eimUVTMUDZ",puji menang timnas lawan vietnam jokowi main bagus,Positif,0.30128536,0.25936872,0.43934596
"@UpdateBolabola 3 grup lain mainnya sebelum Indonesia, jd pas Indo vs Japan udah kelihatan klasemen akhirnya, bisa ngintip kebutuhan minimalnya gmn buat timnas lolos.",grup main indonesia pas indonesia vs japan lihat klasemen intip butuh minimal timnas lolos,Positif,0.29762572,0.29106608,0.41130826
Jokowi Puji Timnas Kalahkan Vietnam 1-0: Mainnya Bagus Sekali https://t.co/UomWCQ1dmn lewat @rakyatpembaruan.com,jokowi puji timnas kalah vietnam main bagus com,Positif,0.2063414,0.26019418,0.5334644
Jokowi Puji Kemenangan Timnas Indonesia Vs Vietnam di Piala Asia: Mainnya Bagus Sekali! https://t.co/9RNqJc57I3,jokowi puji menang timnas indonesia vs vietnam piala asia main bagus,Positif,0.25161552,0.2615448,0.48683968
"@ZoneVenomWar Ga tau sih nanti Paes gimana mainnya, kalo punya 2 kiper top di timnas kn malah bagus",paes main kiper top timnas bagus,Positif,0.0077126613,0.079518974,0.9127683
"siapa pemain timnas yg mainnya paling stabil dari dua match pertama timnas? ya Arhan. akhirnya anak ini mulai menjawab keraguan-keraguan fans garuda, semoga terus konsisten dan bermain lebih baik lawan Jepang dan langkah-langkah timnas selanjutnya 🙌🏻",main timnas main stabil match timnas arhan anak keraguankeraguan fan garuda moga konsisten main lawan jepang langkahlangkah timnas,Positif,0.25700137,0.34199753,0.40100113
"@Abdillahh_Ali @idextratime Iyeeeee tapi zaman mila stamina jelas kalah jauh dngn skrg, organisasi pertahanan lebih solid yg skrg, emang bner mainnya blm ada pola tapi pressing dngn intensitas seperti tadi gak ada di zaman mila, di zaman mila bagus kuakui tapi Sty punya caranya sendiri buat timnas ini.",ali iyeeeee zaman mila stamina kalah dngn organisasi tahan solid main pola pressing dngn intensitas zaman mila zaman mila bagus sty timnas,Positif,0.1244303,0.20342986,0.6721399
"Puji Kemanangan Timnas Lawan Vietnam, Jokowi: Mainnya Bagus Sekali! https://t.co/Z5gTCDyR3I",puji kemanangan timnas lawan vietnam jokowi main bagus,Positif,0.30128536,0.25936872,0.43934596
"Pagiii Selamat keren bgt mainnya timnas Indonesia #AsianCup2023  #TimnasDay  Arhan Witan Hokki https://t.co/ZLELk7aRrc Open po furniture custom, minimalis, ukirjepara, sofa, kusen pintu jendela dll",pagiii selamat keren banget main timnas indonesia arhan witan hokki open po furniture custom minimal ukirjepara sofa kusen pintu jendela dll,Positif,0.028561017,0.13775328,0.8336857
@idextratime @bliblidotcom Jepang mungkin sedikit ada tekanan tapi mungkin jepang juga akan All out mainnya. Tapi timnas gak akan melepaskan laga ini dengan mudah karena mereka juga butuh poin untuk bisa ke fase selanjutnya,jepang tekan jepang all out main timnas lepas laga mudah butuh poin fase,Positif,0.116297804,0.19244753,0.6912546
@idextratime @bliblidotcom Kita nanti lihat jepang apakah mereka All out mainnya atau berada dalam tekanan. Kalau timnas pasti gak akan melepaskan laga ini dengan mudah. Karena timnas butuh poin untuk bisa ke fase selanjutnya.,lihat jepang all out main tekan timnas lepas laga mudah timnas butuh poin fase,Positif,0.31687465,0.21804495,0.46508035
Timnas kalau sangat dan mainnya rapi kaya semalem bukan gak mungkin bisa kalahin Jepang. Kmrn Jepang pas lawan Irak yg disiplin aja kocar kacir,timnas main rapi kayak semalem kalahin jepang kemarin jepang pas lawan irak disiplin kocar kacir,Positif,0.22171779,0.28776008,0.49052218
"@TimnasIndonesia timnas  indonesia  mainnya     mantap   , keren banget      bertahan  bagus  menyerang   bagus",timnas indonesia main mantap keren banget tahan bagus serang bagus,Positif,6.4946275e-05,0.0102926735,0.9896423
"@zahraquinsha @garagarabola_ kalau vietnam mainnya kaya semalam pas d latih si botak uakin deh setiap lawan TIMNAS INDONESIA vietnam tidak ada apa apanya, d era si botak vietnam jagonya d sikut bukan d kaki pas giring bola",vietnam main kayak malam pas latih botak uakin deh lawan timnas indonesia vietnam era botak vietnam jago sikut kaki pas giring bola,Positif,0.03271577,0.18812132,0.7791629
