text,label,processed
kenapa iya akhir ini kok waktu mau pesan makanan kalau pakek promo ngak bisa malah muncul tulisan promo di batal in kenapa iya kira kok aneh,negative,"['iya', 'pesan', 'makanan', 'pakai', 'promo', 'enggak', 'muncul', 'tulisan', 'promo', 'batal', 'iya', 'aneh']"
kenapa sih ada pilihan biaya antar kalau mau cepet ada tambahan biaya kalau lama kurang lebih menit gratis padahal sudah jelas dr total belanja sudah ada biaya lain lain jadinya makanan yg sudah siap harus tertahan dulu dikarenakan timer yg belum cukup kurang lebih menit baru dicarikan driver,negative,"['pilihan', 'biaya', 'cepat', 'tambahan', 'biaya', 'menit', 'gratis', 'jelas-jelas', 'total', 'belanja', 'biaya', 'makanan', 'tertahan', 'timer', 'belum', 'menit', 'dicarikan', 'driver']"
kecewa sebenarnya titik peta rumah saya menu goride masih pas sesuai banget tapiiiii gak tau kenapa kalau pake gofood titik rumah yg biasa aku pake mental jauh banget ke perumahan lain pernah dulu lagi order pake titik maps yg biasa aku pake eh tiba tiba pas udah klik order mental jauh gak tau itu kenapa ojeknya jadi bingung juga pas nganter,positive,"['kecewa', 'titik', 'peta', 'rumah', 'menu', 'goride', 'pas', 'sesuai', 'banget', 'tapiiiii', 'enggak', 'pakai', 'gofood', 'titik', 'rumah', 'pakai', 'mental', 'banget', 'perumahan', 'order', 'pakai', 'titik', 'maps', 'pakai', 'eh', 'pas', 'klik', 'order', 'mental', 'enggak', 'ojeknya', 'bingung', 'pas', 'nganter']"
coba perbaiki peta atau alamat nya karena titik lokasi sering sekali lari jauh dari yang sdh ditentukan minimal di update agar sistemnya bisa baca alamat sesuai titik customer gojek itu kan jadi seperti layanan publik walaupun berbayar jadi sudah selayaknya harus selalu merawat sistem nya,positive,"['coba', 'perbaiki', 'peta', 'alamat', 'titik', 'lokasi', 'lari', 'ditentukan', 'minimal', 'update', 'sistemnya', 'baca', 'alamat', 'sesuai', 'titik', 'customer', 'gojek', 'layanan', 'publik', 'berbayar', 'selayaknya', 'merawat', 'sistem']"
sangat membantu untuk perjalanan dan antarantar barang di zaman skrg banyak promosinya pula dan yg pasti hasil karya anak bangsa mantap,positive,"['membantu', 'perjalanan', 'antarantar', 'barang', 'zaman', 'promosinya', 'hasil', 'karya-karya', 'anak-anak', 'bangsa', 'mantap']"
pelayanan nya bagus tepat waktutetapi untuk di area saya kalau malam jam aga susah dapat driver,positive,"['pelayanan', 'bagus', 'waktutetapi', 'area', 'malam', 'jam', 'aga', 'susah', 'driver']"
kenapa setiap melakukan pembayaran selalu terjadi jaringan terputuswalaupun pembayaran berhasil tetapi cukup menganggu,positive,"['pembayaran', 'jaringan', 'terputuswalaupun', 'pembayaran', 'berhasil', 'menganggu']"
sangat memuaskan harap selalu ada discount mengingat tarif beberapa kali mengalami kenaikan,positive,"['memuaskan', 'harap', 'discount', 'tarif', 'kali', 'mengalami', 'kenaikan']"
aplikasi sampah disaat genting malah ga bisa bayar pake qr mau komplen lewat imel paling ga ngaruh bisa ga ya ngasih bintang,negative,"['aplikasi', 'sampah', 'disaat', 'genting', 'enggak', 'bayar', 'pakai', 'qr', 'komplen', 'imel', 'enggak', 'ngaruh', 'enggak', 'mengasih', 'bintang']"
kecewa dgn penjemputan driver selalu mendapatkan yg posisi jauh dan klo kita cancel akun kita bisa di suspen perbaikan lgi utk sistem nya dari pihak aplikator utk memperbaiki memberikan yg terbaik buat kita sbg customer karena kn katanya gojek pasti ada jalan,negative,"['kecewa', 'penjemputan', 'driver', 'posisi', 'cancel', 'akun', 'suspen', 'perbaikan', 'sistem', 'aplikator', 'memperbaiki', 'terbaik', 'customer', 'gojek', 'jalan']"
apaapaan sinyal internet lancar gini buat pesan gabisa cuma loading terus dibagian menusekarang dah bisa tapi gambling apknya kadang lemot kadang ga,positive,"['apaapaan', 'sinyal', 'internet', 'lancar', 'pesan', 'enggak bisa', 'loading', 'dibagian', 'menusekarang', 'deh', 'gambling', 'apknya', 'kadang', 'lemot', 'kadang', 'enggak']"
semakin tidak jelas aplikasinya algoritma kurang memihak user diskon semakin minimdibanding app sebelahmasih kalah,negative,"['tidak', 'jelas-jelas', 'aplikasinya', 'algoritma', 'user', 'diskon', 'minimdibanding', 'app', 'sebelahmasih', 'kalah']"
kebanyakan biaya yg dibebankan pengguna sedangkan driver tetap hny dapat komisi customer kasih utk driver bukan untuk penyedia aplikasi,negative,"['kebanyakan', 'biaya', 'dibebankan', 'pengguna', 'driver', 'komisi', 'customer', 'kasih', 'driver', 'bukan', 'penyedia', 'aplikasi']"
untuk topup di permudah lg rong jadi topupn   bisa motong dari saldo pulsa gak harus ke tempat yang di tentukan,positive,"['topup', 'permudah', 'rong', 'topupn', 'motong', 'saldo', 'pulsa', 'enggak', 'tentukan']"
mau pesan makanan ada flash sale tapi tiap mau pasang promo selalu tertulis promo dibatalin maksud nya gimana kayak gak niat ngasih promo gojek tiap habis update pasti aneh sering nge lag lagi kecewa berat,negative,"['pesan', 'makanan', 'flash', 'sale', 'pasang', 'promo', 'tertulis', 'promo', 'dibatalin', 'maksud', 'kayak', 'enggak', 'niat', 'mengasih', 'promo', 'gojek', 'habis', 'update', 'aneh', 'nge', 'lag', 'kecewa', 'berat']"
kenapa belanja pakai koin dah ga bisa disatukan lagi sama gopay kan biasanya bisa terus promo diskon makan bayar pakai gopay dah jarang jadi sekarang malas isi saldo,positive,"['belanja', 'pakai', 'koin', 'deh', 'enggak', 'disatukan', 'gopay', 'promo', 'diskon', 'makan', 'bayar', 'pakai', 'gopay', 'deh', 'jarang', 'malas', 'isi', 'saldo']"
aplikasi ini sangat membantu klu cari makanan bsa mau pergi kemna bsa cepat,positive,"['aplikasi', 'membantu', 'cari', 'makanan', 'pergi', 'kemna', 'cepat']"
info pengaduan via wa email atau cara lain yg bisa cepat tertangani susah ditemukan di aplikasi,negative,"['info', 'pengaduan', 'via', 'wa', 'email', 'cepat', 'tertangani', 'susah', 'ditemukan', 'aplikasi']"
sejauh ini ini aplikasi yang chill banget mudah digunakan banyak bantuan jika ada sistematika yang tidak dimengerti dan tampilan aplikasi selalu terupdate,positive,"['aplikasi', 'chill', 'banget', 'mudah', 'bantuan', 'sistematika', 'tidak', 'dimengerti', 'tampilan', 'aplikasi', 'terupdate']"
track pengantaran tidak bisa diakses setelah tekan tombol kembali mengakibatkan saya dan driver tidak dapat berkomunikasi dan driver terpaksa mengcancel orderannya,positive,"['track', 'pengantaran', 'tidak', 'diakses', 'tekan', 'tombol', 'mengakibatkan', 'driver', 'tidak', 'berkomunikasi', 'driver', 'terpaksa', 'mengcancel', 'orderannya']"
aplikasi gak jelas tambah larang jarak dekat ditambah lagi dipastikan beli makanan katanya ada nasi nya eeh sampai lokasi ternyata cuman lauk kagak jelas,negative,"['aplikasi', 'enggak', 'jelas-jelas', 'larang', 'jarak', 'ditambah', 'beli', 'makanan', 'nasi', 'eeh', 'lokasi', 'cuman', 'lauk', 'kagak', 'jelas-jelas']"
mantapselama ini saya jadi mudah mau apa aja dr mulai bepergian belanja top up quota pokoknya sangat membantu sekali,positive,"['mantapselama', 'mudah', 'apa-apa', 'bepergian', 'belanja', 'top', 'up', 'quota', 'pokoknya', 'membantu']"
loading teruss saya update gada perubahan pdhal sinyal bagus mau pesen apa nunggu kelamaan terus di coba lagi tetep loadingnyaa lamaaaa,positive,"['loading', 'update', 'enggak ada', 'perubahan', 'sinyal', 'bagus', 'pesan', 'apa-apa', 'menunggu', 'coba', 'loadingnyaa', 'lamaaaa']"
kesel banget klo lg gofood trs driver hampir sampe tiba aplikasi suka keluar tiba pdhl internet lancar tolong di perbaiki lagi gojek nya saya kecewa sebagai penguna gojek,negative,"['kesel', 'banget', 'gofood', 'driver', 'aplikasi', 'suka', 'internet', 'lancar', 'tolong', 'perbaiki', 'gojek', 'kecewa', 'penguna', 'gojek']"
pakai go mart setelah beli seperti disengaja ada barang yang ga ada sehingga promonya hilangbayar lebih eh digantiin sama barang yang lain jadi ujung ujung nya bayar lebih,negative,"['pakai', 'go', 'mart', 'beli', 'disengaja', 'barang', 'enggak', 'promonya', 'hilangbayar', 'eh', 'digantiin', 'barang', 'ujung', 'ujung', 'bayar']"
saya pesan pakai gocar hemat kenapa driver pada gaada yg mau kalau memang gamau dengan harga murah kenapa gk dihapus aja fitur gocar hemat sama voucher nya saya sangat kecewa sekali padahal saya selalu kasih uang lebih untuk driver mau uinstall aja lah sama butuh kenapa pada jual mahal,negative,"['pesan', 'pakai', 'gocar', 'hemat', 'driver', 'enggak ada', 'enggak mau', 'harga', 'murah', 'enggak', 'dihapus', 'fitur', 'gocar', 'hemat', 'voucher', 'kecewa', 'kasih', 'uang', 'driver', 'uinstall', 'butuh', 'jual', 'mahal']"
ko abis   update semua aplikasi yg terhubung jadi pada hilangterus terinstalnya ke redmi sedangkan hp saya kan samsung kenapa gt yamakin   sini jd ribet,negative,"['habis', 'update', 'aplikasi', 'terhubung', 'hilangterus', 'terinstalnya', 'redmi', 'hp', 'samsung', 'yamakin', 'ribet']"
aplikasinya tidak berjalan sama sekali padahal jaringan saya sedang bagus dan sudah saya update tolong diperbaiki secepatnya,negative,"['aplikasinya', 'tidak', 'berjalan', 'jaringan', 'bagus', 'update', 'tolong', 'diperbaiki', 'secepatnya']"
dapat drivernya lamapercuma ada biaya aplikasi klo nunggunya lama mnt pun blm tentu dapat driverpengelola tidak di tangan yg tepat,negative,"['drivernya', 'lamapercuma', 'biaya', 'aplikasi', 'nunggunya', 'belum', 'driverpengelola', 'tidak', 'tangan']"
mode hemat sngt tdk membantumakanan datang menit padahal jarak kmmakanan sdh dingin smuamekarrparaaahhhksh diskon   niat bgtg pk mode hemat ongkir   masuk akal blum biaya lainmode hematilangin aja sangat merugikan custamer penjualjd salah paham ksh bintang jelek krna pengantaran lamatarif normal mohon   sesuaikan,negative,"['mode', 'hemat', 'tidak', 'membantumakanan', 'menit', 'jarak', 'kmmakanan', 'dingin-dingin', 'smuamekarrparaaahhhksh', 'diskon', 'niat', 'bgtg', 'pakai', 'mode', 'hemat', 'ongkir', 'masuk', 'akal', 'belum', 'biaya', 'lainmode', 'hematilangin', 'merugikan', 'custamer', 'penjualjd', 'salah', 'paham', 'kasih', 'bintang', 'jelek', 'pengantaran', 'lamatarif', 'normal', 'mohon', 'sesuaikan']"
top markotopsangat membantu dalam kegiatankebutuhan keseharian sy semakin suksesmaju dan ditingkatkan terus pelayanannya bless,positive,"['top', 'markotopsangat', 'membantu', 'kegiatankebutuhan', 'keseharian', 'suksesmaju', 'ditingkatkan', 'pelayanannya', 'bless']"
tolong dong min banyak driver yg mangkal di st kereta terus ngerayu banget kasihan katanya sama harganya kaya di aplikasi aja yaudah aku gak pake aplikasi dan pas sampe ditempat tujuan masa minta ongkosnya mahal banget udah dikasih   lipat dari aplikasi masih ngomel dan nyalahin aku bilangnya loh kenapa tadi gak bilang katanya maen naek aja lah jadi kaya orang dongo akutuh biaya parkir harus dibayar juga padahal pada pake atribut gojek loh ini aku yg bodoh apa gimana sih ya,positive,"['tolong', 'min', 'driver', 'mangkal', 'st', 'kereta', 'ngerayu', 'banget', 'kasihan', 'harganya', 'kayak', 'aplikasi', 'yaudah', 'enggak', 'pakai', 'aplikasi', 'pas', 'ditempat', 'tujuan', 'ongkosnya', 'mahal', 'banget', 'dikasih', 'lipat', 'aplikasi', 'ngomel', 'menyalahkan', 'bilangnya', 'enggak', 'bilang-bilang', 'main', 'kayak', 'orang-orang', 'dongo', 'akutuh', 'biaya', 'parkir', 'dibayar', 'pakai', 'atribut', 'gojek', 'bodoh', 'apa-apa']"
di aplikasi gojek saya ada pemberitahuan untuk mengupdate aplikasi gojek dalam versi terbaru tetapi ketika saya pergi ke play store tidak ada pemberitahuan untuk meng update aplikasi gojekmohon penjelasannya developer gojek terimakasih,positive,"['aplikasi', 'gojek', 'pemberitahuan', 'mengupdate', 'aplikasi', 'gojek', 'versi', 'terbaru', 'pergi', 'play', 'store', 'tidak', 'pemberitahuan', 'meng', 'update', 'aplikasi', 'gojekmohon', 'penjelasannya', 'developer', 'gojek', 'terimakasih']"
keren aplikasi nya banyak pilihanada menu pinjaman juga bisa membantu sangat membantu bagi yg membutuhkan love you gojek,positive,"['keren-keren', 'aplikasi', 'pilihanada', 'menu', 'pinjaman', 'membantu', 'membantu', 'membutuhkan', 'love', 'you', 'gojek']"
aplnya sangat mudah digunakansangat bergunabs membantu pedagang makanan berjualan go foodperjalanan dgn go ridego cartransaksi dgn gopaydan promo yg menarikdllintinya saya suka menggunakan gojek krn segalanya menjadi mudahsemoga gojek makin berkembang dan jaya,positive,"['aplnya', 'mudah', 'digunakansangat', 'bergunabs', 'membantu', 'pedagang', 'makanan', 'berjualan', 'go', 'foodperjalanan', 'go', 'ridego', 'cartransaksi', 'gopaydan', 'promo', 'menarikdllintinya', 'suka', 'gojek', 'mudahsemoga', 'gojek', 'berkembang', 'jaya']"
mengapa ada notifikasi yah internet anda mati saat melakukan transaksi pembelian token listrik padahal paket data masih ada transaksi sebelumnya tidak ada masalah,positive,"['notifikasi', 'internet', 'mati', 'transaksi', 'pembelian', 'token', 'listrik', 'paket', 'data', 'transaksi', 'tidak']"
ini pembayaran mytelkomsel pke gopay ko gagal trus ya malah jdi   halaman playstore udah di update uninstall trus download lgi smpe download gopay nya ttep aja ngga bisa nyoba metode pembayaran yg lain normal bisa ini doang dri kmren errornya,positive,"['pembayaran', 'mytelkomsel', 'pakai', 'gopay', 'gagal', 'halaman', 'playstore', 'update', 'uninstall', 'download', 'download', 'gopay', 'enggak', 'mencoba', 'metode', 'pembayaran', 'normal', 'doang', 'kemarin', 'errornya']"
entah kenapa sekarang kalo saya ambil orderan sekarang makin jauh aja posisi driver yang ambil udah gitu drivernya pada buta map lokasi jemput   lagi driver selalu mutarmutar nggak jelas,negative,"['ambil', 'orderan', 'posisi', 'driver', 'ambil', 'drivernya', 'buta', 'map', 'lokasi', 'jemput', 'driver', 'mutarmutar', 'enggak', 'jelas-jelas']"
bayar pajak pkb lewat aplikasi ini belum jatuh tempo tapi ketika di proses di samsat pihak samsat belum menerima laporan berhasil pembayaran dari gojek setelah saya komplen dibatalkan memang saldo kembali tapi urusan denda bagaimana sangat buruk sekali uninstal,negative,"['bayar', 'pajak', 'pkb', 'aplikasi', 'belum', 'jatuh', 'tempo', 'proses', 'samsat', 'samsat', 'belum', 'menerima', 'laporan', 'berhasil', 'pembayaran', 'gojek', 'komplen', 'dibatalkan', 'saldo', 'urusan', 'denda', 'buruk', 'uninstal']"
permisi kenapa layanan top up gopay menggunakan indomaret hilang yaa awal nya ada dan saya selalu top up gopay dengan metode pembayaran indomaret kenapa sekarang jadi menghilang tolong di jawab,negative,"['permisi', 'layanan', 'top', 'up', 'gopay', 'indomaret', 'hilang', 'top', 'up', 'gopay', 'metode', 'pembayaran', 'indomaret', 'menghilang', 'tolong']"
sekarang aplikasinya tidak bisa melihat posisi driver masih blom di perbaiki aja posisi drivernya macem mana kita mo order klo posisi driver ga kelihatan,negative,"['aplikasinya', 'tidak', 'posisi', 'driver', 'belum', 'perbaiki', 'posisi', 'drivernya', 'order', 'posisi', 'driver', 'enggak']"
kenapa tidak menerima kode otp terus yaa ketika akan masuk ke nomor yang telah terdaftar di akun gojek sedangkan aplikasi sudah di hapus cache sama di update juga,negative,"['tidak', 'menerima', 'kode', 'otp', 'masuk', 'nomor', 'terdaftar', 'akun', 'gojek', 'aplikasi', 'hapus', 'cache', 'update']"
kalo bisa paylater nya sebelum jatuh tempo bisa di bayar sebagian dulu trus kalo saldo gopay kita kurang untuk go tagihan bisa ditambah sama gopaylateratau sebaliknya bisa dong utk paylater nya supaya bisa di tranfer ke rekening saudara di kampung terima kasih gojek semoga sukses selalu dan sehat selalu salam sehat selalu untuk semua,positive,"['paylater', 'jatuh', 'tempo', 'bayar', 'saldo', 'gopay', 'go', 'tagihan', 'ditambah', 'gopaylateratau', 'paylater', 'tranfer', 'rekening', 'saudara', 'kampung', 'terima', 'kasih', 'gojek', 'semoga', 'sukses', 'sehat', 'salam', 'sehat']"
aplikasi yang keren tetapi mohon diperbaiki promo gofoodnya karena terkadang error dan tidak bisa digunakan terimakasih,positive,"['aplikasi', 'keren-keren', 'mohon', 'diperbaiki', 'promo', 'gofoodnya', 'terkadang', 'error', 'tidak', 'terimakasih']"
sudah minggu tidak bisa dipake loading lama bgt udah di update bahkan udah nyoba uninstal terujung gabisa login karna loading mulu,negative,"['minggu', 'tidak', 'dipakai', 'loading', 'banget', 'update', 'mencoba', 'uninstal', 'terujung', 'enggak bisa', 'login', 'loading', 'mulu']"
update lokasi supirnya lama jadi gk tau udh dimana lokasi yg jemput mau cancel nanti kasihan ke supirnya tolong di perbaiki jgn lelet,negative,"['update', 'lokasi', 'supirnya', 'enggak', 'dimana-mana', 'lokasi', 'jemput', 'cancel', 'kasihan', 'supirnya', 'tolong', 'perbaiki', 'jangan', 'lelet']"
gojek tuh minus bgt sebenarnya gofood aja susah bgt loading sampe mampus pdhl kuota ada wifi ada ttp aja loading org mau makan keburu mati kelaparan trs jg ada mode hemat drivernya malah ga terima pke mode hemat dan skrng jg banyak penjahat pke gojek nyulik org lah atau perkosa,negative,"['gojek', 'minus', 'banget', 'gofood', 'susah', 'banget', 'loading', 'mampus', 'kuota', 'wifi', 'loading', 'orang', 'makan', 'keburu', 'mati', 'kelaparan', 'mode', 'hemat', 'drivernya', 'enggak', 'terima', 'pakai', 'mode', 'hemat', 'penjahat', 'pakai', 'gojek', 'nyulik', 'orang', 'perkosa']"
tolong gojek bener   seleksi rekan driver utamakan driver yg lebih pengalaman dan mahir menggunakan teknologi atau aplikasi khusus nya map,positive,"['tolong', 'gojek', 'seleksi', 'rekan', 'driver', 'utamakan', 'driver', 'pengalaman', 'mahir', 'teknologi', 'aplikasi', 'khusus', 'map']"
udah bagus tapi tolong kenapa ya tiap mau pesen gojek selalu ga dapat padahal di map banyak gojek di sekitar jadi harus tunggu lama dan malah jadi ga dapet gojek mana makin kesini harganya makin mahal buat aku yang pelajar dari skrng,positive,"['bagus', 'tolong', 'pesan', 'gojek', 'enggak', 'map', 'gojek', 'tunggu', 'enggak', 'gojek', 'kesini', 'harganya', 'mahal', 'pelajar']"
mohon di kondisikan aplikasinya ya min kenapa bisa driver yang jaraknya hingga menit dari titik jemput bisa dapat orderan yang urgent bisa sangat merugi ini tolong pantau ya min takutnya drivernya gunakan aplikasi bantuan untuk mendapatkan konsumen sekalipun jarak mereka sangat jauh terima kasih,negative,"['mohon', 'kondisikan', 'aplikasinya', 'min', 'driver', 'jaraknya', 'menit', 'titik', 'jemput', 'orderan', 'urgent', 'merugi', 'tolong', 'pantau', 'min', 'takutnya', 'drivernya', 'aplikasi', 'bantuan', 'konsumen', 'jarak', 'terima', 'kasih']"
tolong di perbaiki untuk gps driver nya kadang suka ngaco sama tadi pagi saya pesan lalu erorr eh tiba tiba terpesan go ride dan saya tidak tahu padahal saya hanya pesan satu saya kasihan sama abang ojeknya kalau begitu malah ga ada notif kalau saya pesan lagi tolong di benarkan,positive,"['tolong', 'perbaiki', 'gps', 'driver', 'kadang', 'suka', 'mengaco', 'pagi', 'pesan', 'erorr', 'eh', 'terpesan', 'go', 'ride', 'tidak', 'pesan', 'kasihan', 'abang', 'ojeknya', 'enggak', 'notif', 'pesan', 'tolong', 'benarkan']"
