text,label,processed
Anies-Sandi Diharapkan Perhatikan Olahraga DKI Jakarta #AniesSandi #Olahraga #DKIJakarta https://www.harianbernas.com,positive,"['aniessandi', 'diharapkan', 'perhatikan', 'olahraga', 'dki', 'jakarta']"
Ikhtiar #AniesSandi yang sesungguhnya adalah mengembalikan & menghadirkan keadilan bagi wargaâ€¦ https://www.instagram.com/p/BTaCJKngUzg/,positive,"['ikhtiar', 'sesungguhnya', 'mengembalikan', 'menghadirkan', 'keadilan', 'warga']"
Setelah #AniesSandi menggulirkan ide rumah #DP0 jadi makin banyak orang membicarakan rumah murah. Itulah kekuatan gagasan seorang pemimpin !,positive,"['menggulirkan', 'ide', 'rumah', 'orang-orang', 'membicarakan', 'rumah', 'murah', 'kekuatan', 'gagasan', 'pemimpin']"
Ini janji Kampanye Anies_sandi bidang Wirausaha.. https://goo.gl/Ur6MRA  #PilkadaDKI #aniessandi #aniessandimenang #klikwarga #suarart,positive,"['janji', 'kampanye', 'aniessandi', 'bidang', 'wirausaha']"
Ayo Sahabat Bersiap Kerja Nyata Bersama Untuk Jakarta #MajuBersama #AniesSandi #okoce https://www.instagram.com/p/BTYTTwogJGp/,positive,"['ayo', 'sahabat', 'kerja', 'nyata', 'jakarta']"
Aku bukan orang jakarta tapi saya berdoa untuk #aniessandi,positive,"['bukan', 'orang-orang', 'jakarta', 'berdoa']"
@temanAhok @sahaL_AS @GunRomli @addiems Karangan bunga kematian karena #AhokTumbang kekuasaannya&akan segera BERAKHIR. WELCOME #AniesSandi,positive,"['as', 'karangan', 'bunga', 'kematian', 'kekuasaannyaakan', 'welcome']"
Anies - Sandi: Pastikan Akan Menutup Hotel Alexis dan Malioboro http://monystars.com/hotel-alexis/  #aniessandi #sandiagauno #aniesbaswedan,positive,"['anies', 'sandi', 'pastikan', 'menutup', 'hotel', 'alexis', 'malioboro']"
Apa Saja Dampak Kemenangan Anies-Sandi Terhadap Pergerakan Saham? - https://apaansih.id/#Apaansih #GombalinAhok #AniesSandi #UbahJakarta,positive,"['apa-apa', 'dampak', 'kemenangan', 'aniessandi', 'pergerakan', 'saham']"
"Betul pak, #AniesSandi kecil mampu mengalahkan #AhokDjarot yang besar",positive,"['kecil-kecil', 'mengalahkan', 'besar-besar']"
Semua adalah Warga Jakarta Jadi Payungi Semua Sapa Semua Program #AniesSandi untuk Semua https://www.instagram.com,positive,"['warga', 'jakarta', 'payungi', 'sapa', 'program']"
Masih Seputar #PilkadaDKI http://obsessionnews.com/masih-seputar-pilkada-dki/ â€¦ #Anies #AniesSandi #Ahok #Jakarta,positive,['seputar']
"Terima kasih kepada warga Jakarta yang telah memilih #AniesSandi khususnya warga Kebayoran Baru, kita kawal amanah ummat ini #SalamBersama",positive,"['terima', 'kasih', 'warga', 'jakarta', 'memilih', 'warga', 'kebayoran', 'kawal', 'amanah', 'ummat']"
Selamat datang #GubernurBaru #AniesSandi amanah telah menanti Maju Kotanya Bahagia Warganya,positive,"['selamat', 'amanah', 'maju', 'kotanya', 'bahagia', 'warganya']"
Pasangan #AniesSandi merupakan pasangan yang ideal untuk #MerajutJakartakembali dari dinamika yang terjadi diIbu Kota Jakarta. #ILC,positive,"['pasangan', 'pasangan', 'ideal', 'dinamika', 'diibu', 'kota', 'jakarta']"
Kok masih dibahas? Ini sudah di-counter di situs anti HOAX tim #AniesSandi,positive,"['dibahas', 'dicounter', 'situs', 'anti', 'hoax', 'tim']"
"@maspiyuuu fakta 58% pemilih #AniesSandi sepakat, untuk #AhokForBali1, sbaliknya pmilih #Ahok yang 42% gmana? #JanganHipokrit",positive,"['fakta', 'pemilih', 'sepakat', 'sbaliknya', 'pmilih']"
Saksikan Live Merajut Jakarta Kembali bersama Bang Anies dan Bang Sandi. #tvone #aniessandiâ€¦ https://www.instagram.com/p/BTTx-ulBtil/,positive,"['saksikan', 'live', 'merajut', 'jakarta', 'bang', 'anies', 'bang', 'sandi']"
Kerinduan ini mencapai klimaksnya akan sosok gubernur Jakarta yang cinta Persija (Insha Allah) Chant #AniesSandi pun bergema di stadion,positive,"['kerinduan', 'mencapai', 'klimaksnya', 'sosok', 'gubernur', 'jakarta', 'cinta', 'persija', 'insha', 'allah', 'chant', 'bergema', 'stadion']"
@JktMajuBersama Sambil nunggu hasil resmi KPU. Yuk kawal #AniesSandi & rangkul smua... http://fb.me/W7EoLl8p,positive,"['menunggu', 'hasil', 'resmi', 'kpu', 'yuk', 'kawal', 'rangkul']"
Silaturahmi bersama teman-teman media yang selama ini mengikuti kegiatan kampanye kami. Terima kasih semuanya! Salam bersama! #AniesSandi,positive,"['silaturahmi', 'temanteman', 'media', 'mengikuti', 'kegiatan', 'kampanye', 'terima', 'kasih', 'salam']"
"Era #AniesSandi pastinya tidak ada lagi ucapan PEMAHAMAN NENEK LOE!, ucapan yang ada hanyalah prilaku santun... http://fb.me/24ysSwMOQ",positive,"['era', 'pastinya', 'tidak', 'ucapan', 'pemahaman', 'nenek-nenek', 'lo', 'ucapan', 'prilaku', 'santun']"
"Bersama Mas Sugeng, pelaku UMKM Gultik. Saya undang ke posko pemenangan. Semoga usaha tambah sukses dan semakin OK-OCE! #AniesSandi #OKOCE",positive,"['mas', 'sugeng', 'pelaku', 'umkm', 'gultik', 'undang', 'posko', 'pemenangan', 'semoga', 'usaha', 'sukses', 'okoce']"
#okeoce selalu dihati #pilkadadki,positive,['dihati']
"Perumahan DP 0%, Pemprov Harus Subsidi Rp 52 Juta Per Unit https://goo.gl/GEyUeP  #ProgramAniesSandi #JanjiKampanye #AniesSandi",positive,"['perumahan', 'dp', 'pemprov', 'subsidi', 'rp', 'juta', 'unit']"
Kemenangan #AniesSandi kemenangan warga Jakarta! Umat Islam masih harus terus berjuang menuntut keadilan hukum terhadap #AhokPenistaAgama,positive,"['kemenangan', 'kemenangan', 'warga', 'jakarta', 'umat', 'islam', 'berjuang', 'menuntut', 'keadilan', 'hukum']"
#ahok #temanahok #aniessandi Teman Ahok Minta Anies-Sandi Harus Lebih Baik dari Ahok http://dlvr.it/Nyqxzd,positive,"['teman', 'ahok', 'aniessandi', 'ahok']"
"Kemenangan #AniesSandi di #PilkadaDKI putaran ke 2 bukan kemenangan sekelompok orang,tetapi kemenangan seluruh warga DKI rakyat Indonesia.",positive,"['kemenangan', 'putaran', 'bukan', 'kemenangan', 'sekelompok', 'orangtetapi', 'kemenangan', 'warga', 'dki', 'rakyat', 'indonesia']"
"2. Semoga @aniesbaswedan @JktMajuBersama @sandiuno melebur semua relawan menjadi RELAWAN JAKARTA yang bersatu!#AniesSandi, #menyatukan",positive,"['semoga', 'melebur', 'relawan', 'relawan', 'jakarta', 'bersatu']"
"Cfd bersama sandiaga uno..seru,rame & menyehatkan.. #aniessandi #gubernurdkijakarta #okeoceâ€¦ https://www.instagram.com/p/BTNmfVBgqDs/",positive,"['cfd', 'sandiaga', 'unoserurame', 'menyehatkan']"
Tim Transisi Anies-Sandi Usulkan Program DP 0% Masuk APBDâ€¦â€¦ https://goo.gl/fb/NxNsv5  #nasional #aniessandi #apbd #dp #masuk #program #t,positive,"['tim', 'transisi', 'aniessandi', 'usulkan', 'program', 'dp', 'masuk', 'apbd']"
Dahsyat. Tidak Menyesal nyoblos #aniessandi kemarin,positive,"['dahsyat', 'tidak', 'menyesal', 'nyoblos', 'kemarin']"
#AhokDjarot yang menerapkan Open Government & Good Governance dengan triple pasword untuk APBD DKI membantu #AniesSandi merealisasi program!,positive,"['menerapkan', 'open', 'government', 'good', 'governance', 'triple', 'pasword', 'apbd', 'dki', 'membantu', 'merealisasi', 'program']"
Wakil Timses Anies-Sandi Pantau Pencoblosan Ulang di TPS 1 Gambir #WakilTimses #AniesSandi #Pantau #TPS01Gambir https://www.harianbernas.com,positive,"['wakil', 'timses', 'aniessandi', 'pantau', 'pencoblosan', 'ulang', 'tps', 'gambir']"
bersyukur kepada Allah bahwa orang cerdas dan pandai masih banyak di jakarta.. buktinya #AniesSandi menang telak ...#Jakarta #cerdas,positive,"['bersyukur', 'allah', 'orang-orang', 'cerdas', 'pandai', 'jakarta', 'buktinya', 'menang', 'telak']"
"waduh maaf, saya ahoker tapi kalo yang ini saya setuju sama pak anies.. gimana ya #aniessandi #ahokselaludihati",positive,"['maaf', 'ahoker', 'setuju', 'anies']"
Menuduh pendukung #AniesSandi ekstrimis itu seperti momen gagal fokus. #AdaAqua. Cc: @MarissaAnita,positive,"['menuduh', 'pendukung', 'ekstrimis', 'momen', 'gagal', 'fokus', 'cc']"
Anies: Komitmen Kita adalah Kota Jakarta Paling Bhineka di Indonesia. #GubernurBaru #AniesSandi Anies-Sandi... http://fb.me/7F3Lncd4W,positive,"['anies', 'komitmen', 'kota', 'jakarta', 'bhineka', 'indonesia', 'aniessandi']"
"1. kita Jangan biarkan #AniesSandi keluar dari komitmennya. Tetap jadi pendukung yang selalu mengingatkan, menegur, mengkritisi",positive,"['jangan-jangan', 'biarkan', 'komitmennya', 'pendukung', 'menegur', 'mengkritisi']"
Terima kasih untuk Relawan Agus-Sylvi yang Telah Memilih #AniesSandi | http://gl-pro08.com @prabowo @aniesbaswedan @sandiuno,positive,"['terima', 'kasih', 'relawan', 'agussylvi', 'memilih']"
Anies-Sandi Harus Satukan Warga Jakarta yang Terbelah http://bit.ly/2pYhpup  #AniesSandi #PilkadaDKI,positive,"['aniessandi', 'satukan', 'warga', 'jakarta', 'terbelah']"
Kemenangan sesungguhnya KEADILAN HUKUM dan KEADILAN SOSIAL yang Timpang dirasakan Rakyat. #AniesSandi #AniesSandiDKI1,positive,"['kemenangan', 'sesungguhnya', 'keadilan', 'hukum', 'keadilan', 'sosial', 'timpang', 'dirasakan', 'rakyat']"
"Kami percaya, di bawah kepemimpinan #AniesSandi, Jakarta akan menjadi lebih santun, Jakarta lebih baik lagi, Jakarta yang lebih luar biasa.",positive,"['percaya', 'kepemimpinan', 'jakarta', 'santun', 'jakarta', 'jakarta']"
Siiiip pak. Selalu bantu dan kawal #AniesSandi yaa pak untuk merealisasikan smua programnya.,positive,"['siiiip', 'bantu', 'kawal', 'merealisasikan', 'programnya']"
"#AniesSandi itu pemimpin yang akan berada ditengah,yang akan merangkul smua masyarakatnya,tanpa membedakan suku, agama,ras dan antargolongan",positive,"['pemimpin', 'ditengahyang', 'merangkul', 'masyarakatnyatanpa', 'membedakan', 'suku', 'agamaras', 'antargolongan']"
Polda Diminta Objektif Selidiki Kasus Sandiaga Uno http://merahputih.com/  #merahputih #sandiagauno #aniesSandi #jakarta,positive,"['polda', 'objektif', 'selidiki', 'sandiaga', 'uno']"
"#PilkadaJakarta #AniesSandi | Wah, apakah Persija bakal punya stadion yang rumputnya seperti di MU dan tempat...",positive,"['persija', 'stadion', 'rumputnya', 'mu']"
Kompas Tv Sandiaga Uno #jakarta #AniesSandi #kompas,positive,"['kompas', 'tv', 'sandiaga', 'uno']"
Saya percaya usaha kita tak sia-sia. Teruslah mengemban amanat untuk Jakarta dan warganya. #PANbekerja #AmanatNasional #AniesSandi,positive,"['percaya', 'usaha', 'siasia', 'teruslah', 'mengemban', 'amanat', 'jakarta', 'warganya']"
"Salam, Saudaraku. Berdasarkan exitpoll Litbang Kompas, mayoritas pemilih PAN memilih pasangan Anies-Sandi. #AniesSandi #AmanatNasional",positive,"['salam', 'saudaraku', 'berdasarkan', 'exitpoll', 'litbang', 'kompas', 'mayoritas', 'pemilih', 'memilih', 'pasangan', 'aniessandi']"
"maju terus pak HT bersama #AniesSandi jadilah penyejuk dan pemersatu bangsa, dan sama2 memajukan jakarta ke yang lebih baik lagi.",positive,"['maju', 'hati', 'penyejuk', 'pemersatu', 'bangsa', 'memajukan', 'jakarta']"
Mari lebih bekerja keras supaya dapat mengemban amanah. #AniesSandi #AmanatNasional #PilkadaDKI2017,positive,"['mari', 'keras', 'mengemban', 'amanah']"
"Syukur Alhamdulillah, kemenangan untuk rakyat Jakarta sudah di depan mata. #AniesSandi #AmanatNasional #PilkadaDKI2017",positive,"['syukur', 'alhamdulillah', 'kemenangan', 'rakyat', 'jakarta', 'mata']"
Waaah... #PKSLampung #aniessandi,positive,['waaah']
Tidak usah ngawur lah. #AniesSandi berpihak pada pengusaha dan rakyat. Berbeda dengan ahok yang hanya pro pengembang,positive,"['tidak', 'ngawur', 'berpihak', 'pengusaha', 'rakyat', 'berbeda', 'ahok', 'pro', 'pengembang']"
Saran untuk #AniesSandi dalam mewujudkan program dana 1Milyar/RW dibutuhkan persetujuan DPRD @Kemendagri_RI dan @KPK_RI untuk cegah korupsi,positive,"['saran', 'mewujudkan', 'program', 'dana', 'milyarrw', 'dibutuhkan', 'persetujuan', 'dprd', 'ri', 'ri', 'cegah', 'korupsi']"
Iya Setuju banget Pak HT. #AniesSandi pasti akan membawa Jakarta lebih baik lagi.,positive,"['iya', 'setuju', 'banget', 'hati', 'membawa', 'jakarta']"
Saran untuk #AniesSandi agar Reklamasi dpt dibatalkan agar dibicarakan dengan Pemerintah Pusat @KSPgoid @kemaritiman @kkpgoid @KejaksaanRI,positive,"['saran', 'reklamasi', 'dibatalkan', 'dibicarakan', 'pemerintah', 'pusat']"
"Jeda Iklan, Sandiaga Turun dari Panggung Debat lalu Peluk Erat Nelayan : Bang @sandiuno #OkeOce #salambersama",positive,"['jeda', 'iklan', 'sandiaga', 'turun', 'panggung', 'debat', 'peluk', 'erat', 'nelayan', 'bang']"
"LSI: Jelang Pilkada, Suara Ahok Tertinggal Jauh dari Anies - #AniesSandiMenang #GubernurGu3 #OkeOce",positive,"['lsi', 'jelang', 'pilkada', 'suara', 'ahok', 'tertinggal', 'anies']"
Sandiaga Uno: Gaji Lima Tahun Saya untuk Kaum Dhuafa http://bit.ly/2pwgHV8,positive,"['sandiaga', 'uno', 'gaji', 'tahun-tahun', 'kaum', 'dhuafa']"
Bismillah semoga tahun ini ada gubernur baruu... #AniesJawaraJakarta #GubernurkuAniesBaswedan #OkeOce #TolakReklamasi,positive,"['bismillah', 'semoga', 'tahun-tahun', 'gubernur']"
"Ya Allah, karuniai kami dengan gubernur dan wagub yang jujur, adil dan amanah, benar2 tulus mengabdi demi kemaslahatan DKI Jakarta. Amin",positive,"['allah', 'karuniai', 'gubernur', 'wagub', 'jujur', 'adil', 'amanah', 'benar-benar', 'tulus', 'mengabdi', 'kemaslahatan', 'dki', 'jakarta', 'amin']"
Menarik.... Yang penting sesuai hati nurani <OK HAND> <OK HAND> <OK HAND> #Pilkada #Pilkada #PilkadaDki #PilkadaDki2017 #JakartaElection,positive,"['menarik', 'sesuai', 'hati-hati', 'nurani', 'ok', 'hand', 'ok', 'hand', 'ok', 'hand']"
Selamat atas keberhasilan #TikoTumbangkanToke #pilkadadki2017 #PilkadaDKI #pilkadajakarta <OK HAND>,positive,"['selamat', 'keberhasilan', 'ok', 'hand']"
"Macam-macam ya keramaian pilkada dki. ada yang potong nenen ,yang jago ngeles karena ramalan. Selamat pak Anies-Sandi #pilkadadki2017",positive,"['macammacam', 'keramaian', 'pilkada', 'dki', 'potong', 'nenen', 'jago', 'ngeles', 'ramalan', 'selamat', 'aniessandi']"
Semoga janji Gubernur baru terpenuhi <FOLDED HANDS> #PilkadaDKI #pilkadadki2017,positive,"['semoga', 'janji', 'gubernur', 'terpenuhi', 'folded', 'hands']"
"Jakarta benar-benar milik Indonesia, Terima Kasih Pak! #jakartamemilih #JakartaMemilihJawara #PilkadaDKI #pilkadadki2017",positive,"['jakarta', 'benarbenar', 'milik', 'indonesia', 'terima', 'kasih']"
Pilihanku <OK HAND> <OK HAND> <OK HAND> #pilkadaputarankedua #pilkadadki #pilkadadki2017 https://www.instagram.com/p/BTDfaWKANlH/,positive,"['pilihanku', 'ok', 'hand', 'ok', 'hand', 'ok', 'hand']"
Anies Pasrah dengan Hasil Pilkada DKI Jakarta. https://goo.gl/VqrfZU  #pilkadadki2017 @aniesbaswedan,positive,"['anies', 'pasrah', 'hasil', 'pilkada', 'dki', 'jakarta']"
Allahuakbar 3x . #JakartaKece #jakarta #PilkadaDKI #pilkadadki2017 #AkuCoblosAniesSandi,positive,['allahuakbar']
<OK HAND> <OK HAND> <OK HAND>  #aniessandi #pilkadaDKI #pilkadaDKI2017 #majukotanyabahagiawarganya #prabowosubianto #pks https://www.instagram.com/p/BS7,positive,"['ok', 'hand', 'ok', 'hand', 'ok', 'hand']"
Bedanya hampir 17%..... artinya suara AHY ke ANIES-SANDI <Glowing Star> <Glowing Star> <Glowing Star>,positive,"['bedanya', 'suara', 'ahy', 'aniessandi', 'glowing', 'star', 'glowing', 'star', 'glowing', 'star']"
"Menang Pilkada DKI, Prabowo: Anies-Sandi Harus Kerja Keras",positive,"['menang', 'pilkada', 'dki', 'prabowo', 'aniessandi', 'kerja', 'keras']"
"Doain daerah sendiri dulu aja, GUB nya bagaimana <FOLDED HANDS> Aa Gym Kritik Syukuran Anies-Sandi Usai Menang di Pilkada DKI https://today.line.me/",positive,"['doain', 'daerah', 'gub', 'folded', 'hands', 'aa', 'gym', 'kritik', 'syukuran', 'aniessandi', 'menang', 'pilkada', 'dki']"
Feeling aku sih yang menang #PilkadaDKI itu pasangan Anies-Sandi.,positive,"['feeling', 'menang', 'pasangan', 'aniessandi']"
"KPU Sudah Umumkan Hasil Pilkada DKI, Anies-Sandi Tetap Menang, Karangan Bunga Gak Ngaruh <Cat Face With Tears of Joy> https://goo.gl/fb/ASihdv",positive,"['kpu', 'umumkan', 'hasil', 'pilkada', 'dki', 'aniessandi', 'menang', 'karangan', 'bunga', 'enggak', 'ngaruh', 'cat', 'face', 'with', 'tears', 'of', 'joy']"
"Inilah Hasil Rekapituasi Manual Pilkada DKI, Anies-Sandi Tetap Menang http://fb.me/5WQ3cfXh0",positive,"['hasil', 'rekapituasi', 'manual', 'pilkada', 'dki', 'aniessandi', 'menang']"
Alesha aja milih no.3.... Masa kita gak...!!! <Smiling Face With Sunglasses> salam 3 jari #aniessandy https://www.instagram.com/p/BS2tr9cgJ_b/,positive,"['alesha', 'memilih', 'no', 'enggak', 'smiling', 'face', 'with', 'sunglasses', 'salam', 'jari']"
#aniessandy #gubenurgur3  <OK HAND>  <OK HAND>  <OK HAND>,positive,"['ok', 'hand', 'ok', 'hand', 'ok', 'hand']"
... #AniesSandy  <OK HAND>  untuk Jakarta yang lebih baik ...,positive,"['ok', 'hand', 'jakarta']"
... Hahaha ... Adjrot Adjrot .... Ada ada aja ... Kehabisan akal ya untuk mengalahkan #AniesSandy kandidat favoritku <lovered>  <lovered>  ...,positive,"['hahaha', 'adjrot', 'adjrot', 'kehabisan', 'akal', 'mengalahkan', 'kandidat', 'favoritku', 'lovered', 'lovered']"
"... #AniesSandy ... Insya Allah menang. Jangan lukai hati Umat Islam, kalau sudah menjabat <OK HAND> <OK HAND> <OK HAND> ...",positive,"['insya', 'allah', 'menang', 'jangan-jangan', 'lukai', 'hati-hati', 'umat', 'islam', 'menjabat', 'ok', 'hand', 'ok', 'hand', 'ok', 'hand']"
"@KompasTV sayang #AniesSandy tidak datang, kalau datang pasti acaranya tambah keren <OK HAND> <OK HAND> #AhokDjarotDiRosi",positive,"['sayang', 'tidak', 'acaranya', 'keren-keren', 'ok', 'hand', 'ok', 'hand']"
"... Anies memang luar biasa  <OK HAND> ... Gubernur rakyat, bukan Gubernur pengembang ... #AniesSandy",positive,"['anies', 'ok', 'hand', 'gubernur', 'rakyat', 'bukan', 'gubernur', 'pengembang']"
... Ahok dan Najwa bener bener mati kutu dan bingung ... #Anies menjawab semua tudingan dengan ringan dan tepat  <SMILING FACE WITH HEART-EYES> <SMILING FACE WITH HEART-EYES>  ... #AniesSandy,positive,"['ahok', 'najwa', 'mati', 'kutu', 'bingung', 'tudingan', 'ringan', 'smiling', 'face', 'with', 'hearteyes', 'smiling', 'face', 'with', 'hearteyes']"
#garudaindonesia #indonesia #motivator #motivatorindonesia #pembicara #trainer #pelatih #coach #kata2bijak #wisdom #ahokdjarot #aniessandy,positive,[]
Kita semua saudara!! #PilkadaSerentak2017 #PilkadaDKI #AHY #AhokJarot #AgusSylvi #AniesSandy #Indonesia,positive,['saudara']
#SalamBersama #OkeOce #Jakarta #CoblosNomor3  @aniesbaswedan @sandiuno @Gerindra @PKSejahtera @Official_PAN,positive,[]
Hallo Bang @aniesbaswedan Wah Asyik juga ya habis manggung di DA  <THUMBS UP> <THUMBS UP> @IndosiarID #OkeOce #Telu,positive,"['halo', 'bang', 'asyik', 'habis', 'manggung', 'thumbs', 'up', 'thumbs', 'up']"
#okeoce #3  <OK HAND>   <OK HAND>   <OK HAND> https://www.instagram.com/p/BS3wZR3BSRI/,positive,"['ok', 'hand', 'ok', 'hand', 'ok', 'hand']"
sedang nongkrong tiba2 didatangi timses paslon 3 #OkeOce  <OK HAND>,positive,"['nongkrong', 'didatangi', 'timses', 'paslon', 'ok', 'hand']"
"Pak Anies jadi pempmpinnya, maju terus Pak ke jalan yang di Ridhoi Allah  <THUMBS UP> <THUMBS UP> @DAcademyID @IndosiarID #OkeOce #3 #AniesSandi",positive,"['anies', 'pempmpinnya', 'maju', 'jalan', 'ridhoi', 'allah', 'thumbs', 'up', 'thumbs', 'up']"
Gubernur TERPILIH Kita Pak Anies  di @DAcademyID @IndosiarID #3 #OkeOce #pilkadadki2017,positive,"['gubernur', 'terpilih', 'anies']"
Saya hanya mencoba menerapkan apa yang seharusnya saya lakukan... #okeoce  <OK HAND>,positive,"['mencoba', 'menerapkan', 'apa-apa', 'lakukan', 'ok', 'hand']"
3 YA 3 JANGAN LUPA YAAA #OkeOce <OK HAND> <OK HAND> <OK HAND>  #AniesSandi,positive,"['jangan-jangan', 'lupa', 'ok', 'hand', 'ok', 'hand', 'ok', 'hand']"
"Sekarang saatnya brgabung & dukung usaha yang pimpinannya jelas seperti Ust. Yusuf Mansyur  <FOLDED HANDS> , #OkeOce #Pribumi #MuslimLawanRasis",positive,"['brgabung', 'dukung', 'usaha', 'pimpinannya', 'jelas-jelas', 'ust', 'yusuf', 'mansyur', 'folded', 'hands']"
kita sih #OkeOCE aja <OK HAND>,positive,"['ok', 'hand']"
wiiih Aqua pun #OKEOCE pilih no 3  <OK HAND>  <OK HAND>  <OK HAND>,positive,"['wiiih', 'aqua', 'pilih', 'no', 'ok', 'hand', 'ok', 'hand', 'ok', 'hand']"
Ada masalah dengan #kebhinnekaan ? Kayaknya nggak ada deh ! Kalau kita fokus #OkeOce insyaALLOH akan Oke-Oke aja  <OK HAND>,positive,"['kayaknya', 'enggak', 'deh', 'fokus', 'insyaalloh', 'okeoke', 'ok', 'hand']"
#jakartakece #DebatFinalPilkadaJKT #OkeOce #3ya3 #JumatBarokah,positive,[]
Dengan jaringan #OkeOce saat ini @JktMajuBersama sudah bisa menghadirkan OkeOce Mart <OK HAND> #SambutGubernurBaru,positive,"['jaringan', 'menghadirkan', 'okeoce', 'mart', 'ok', 'hand']"
"Ingat, pilih no.3 di tanggal 19 April nanti ya kakak! <OK HAND> #okeoce . #PilihAniesSandi #AniesSandi… https://www.instagram.com/p/BS1-_Sqh9Yf/",positive,"['pilih', 'no', 'tanggal', 'april', 'kakak', 'ok', 'hand']"
