text,score,label
makin kemari app nya makan data gede banget susah login antar device padahal app lain bisa otp atau way ver klo link ribet ui nya alamak klo ga hati bisa kelewat harga wajar nya fee nya juga ga main ada fee top op dan fee jasa app klo ditotal minim ribu udah deket aja ama harga bi fast cape deh use it wisely this app may help   but need more cash and smart decision,2,Negatif
kenapa gopay kek gini amat sih pakai upgrade ke gopay plyse segala udh berkali nyoba tetap gk bisa duit saya ada di dalam lgi butuh malah di persulit,1,Negatif
saran untuk catatan seharusnya masuk juga di resto karena pelanggan sering salah masukkan request makanan ke situ untuk order lagi di resto yang sama jika masih dalam proses order maka sebelum diselesaikan orderanya maka harusnya tidak bisa order lagi kecuali di resto yg lain karena untuk menghindari double order,4,Positif
apps sangat bagus fitur fitur cukup bagus semoga kedepan tambahan fitur thx,5,Positif
apps sangat bagus fitur fitur cukup bagus semoga kedepan tambahan fitur thx,5,Positif
susah upgrade goplus data diri udah asli foto jelas baru pertama upgrade langsung gagal gk ada satu menit keterangan terlalu sering padahal baru pertama upgrade gk logis minimal di cek dulu,1,Negatif
susah upgrade goplus data diri udah asli foto jelas baru pertama upgrade langsung gagal gk ada satu menit keterangan terlalu sering padahal baru pertama upgrade gk logis minimal di cek dulu,1,Negatif
peminat nya sekarang malah berkurang and malah pada pindah ke tempat yang lain sangat di sayangkan coba di pulihkan lagi donk aplikasi gojek castamer nya kalau bisa penawaran yang masuk di akalll,5,Positif
sepanjang sejarah dunia perojolan dan onlinean hmm ini yg terparah menurut saya gak ada promo mahal trus orderan juga parah banget dah pokoknya masih bagus dulu yg megang si kevin jujur ni parah banget sekarang grabshopee semakin didepan gojek hancurin aja dah,1,Negatif
banyak tambahan biaya lain yg bikin mahal ada biaya layanan biaya jasa dll setelh tanya driver ternyata cuma masuk ke kantong pribadi gojek tega amat ya sama mitranya,1,Negatif
udah dapet orderan tapi pas dichat centang terus dan posisi driver tidak bergerak kadang malah makin jauh mohon diperbaiki layanannya ya jika memang driver keberatan dg promo gojek ditiadakan saja promonya jangan php ke customer krn ujung promo tidak digunakan krn tidak ada yg mau ambil orderannya,3,Netral
sedikit kurang nyaman dengan aplikasi ini saya salah order sedikit baru sebentar dan saya cancel sudah tidak bisa agak kecewa siii dengan aplikasi ini mohon perbaikan nya makasih,2,Negatif
tolong buat gojek untuk pembayaran kredit pintar jangan lewat rekening bca saya hanya punya bri saya tidak punya rekening bca biasanya lewat alfamart bisa ini kok tidak bisa saya tidak bisa membayar tagihannya bulan ini jika di alfamart tidak bisa setiap bayar di alfamart keterangannya eror bagaimana sih tolong di perbaiki terimakasih,3,Netral
aplikasi stranportasi yang sangat betul betul di butuhkan era sekarang dengan pelayanan cukup puas,5,Positif
aplikasi ini sangat membantu saya untuk berpergian di karenakan saya tidak mempunyai kendaraan dengan adanya apk ini kondisi ini bisa terus atasi,5,Positif
aplikasi sering loading gak jelas orang lagi darurat mau gomart air minum sampe dehidrasi tolong diperbaiki lagi jangan loading gak jelas terus,3,Netral
langgananku maju terus aplikasi jasa buatan anak negeri servisnya udah yg paling terpercaya tp promonya udah mulai kesalip sama lapak sebelah mantap,5,Positif
sangat di sayangkan di lampung kab tulang bawang tempat saya tinggal belom bisa menggunakan fitur seperti beli makanan onlinegrab dll tolong dong di bantu agar bisa menggunakan fitur nya jangan hanya di kota saja yang bisa,4,Positif
promo nya di pertahankandan biayanya tolong agar bisa bersaing dengan maximkarena maxim masih lebih murah,4,Positif
promo nya di pertahankandan biayanya tolong agar bisa bersaing dengan maximkarena maxim masih lebih murah,4,Positif
awalnya sih bagus aplikasinyatapi waktu mau coba isi gopaymalah ada tulisan gopay anda di blokirsudah saya laporkan ke aplikasinya tapi ada tulisan kamu mendeteksi pembayaran yang tidak wajarpadahal belum pernah sekalipun di pakaiselama ini bayar tunaibelum pernah bayar pake gopay bahkan belum pernah disi kenapa tiba di blok tanpa alasan jelasdan saya sudah coba masukan kode voucher tapi tulisannya kode voucher sudah habis padahal teman saya juga saat itu pakai tolong bantuan nya mitra,3,Netral
ini kenapaya saat saya ingin top up gopaypilihan untuk top up di indomaret dll selalu menghilang yang membuat saya harus uninstall dan install lagi baru ada kenapa ya,4,Positif
ini kenapaya saat saya ingin top up gopaypilihan untuk top up di indomaret dll selalu menghilang yang membuat saya harus uninstall dan install lagi baru ada kenapa ya,4,Positif
mengapa saat transaksipemberitahuan sinyal errorpadahal sebelum update masih normal tidak pernah kejadian error sinyal walaupun sinyal bagus,2,Negatif
kalo bisa kasi bintang saya kasi ya gimana ya saya mau upgrade gopay plus ga bisa padahal kamera sudah sangat jernih mana saldo saya lumayan banyak jadi untuk apa saldo itu jadi tolong lah sudah berkali kali saya coba tetap saja hasilnya ga bisa buat pihak tolong lah ya diperbaiki,1,Negatif
ongkirnya makin mahal malah ada tambahan biaya pemesanan skrng update yg skrng ga bisa kirim foto dari galeri jadi harus realtime foto padahal gue mau fotoin rumah gue by google street masa iya tiap gue pesen gue kudu keluar rumah dulu fotoin rumah gue,3,Netral
tolong di tambah untuk gofood di kasih komentar untuk penjual makanannya karena saya sering sekali kecewa dengan penjualnya faktor kelamaan masaknya pernah juga makanannya gak sesuai dengan iklannya dll,5,Positif
aplikasi anak bangsa ternyaman untuk pesan ojol gofood dll banyak reward yg diberikan mantap selalu pakai gojek kemanapun kapan pun kirimkirim barang juga bisa,5,Positif
drivernya banyak yang agak ugalan gitu ya jalanan rusak ga bisa pelan suka nyalip sesuka hati kalau mau negor ntar takut tersinggung grabcar juga terakhir berapa kali saya pakai drivernya jutek dan ga sabaran hehehe memang si ga ada standar keramahan di app ini tapi kalo dapet orang yang baik ramah kita penumpang juga merasa nyaman,4,Positif
ongkirnya terlalu mahal tak sesuai dengan jarak tempuhnya jas aplikasinya juga mahal banget habis diperas kita,1,Negatif
saat mengakses menu resto di go food tidak ada menu yg muncul cuma ada layar loading untuk layanan lainnya di aplikasi ini bisa berfungsi dengan baik,2,Negatif
makin kesini makin parah aja fasilitas goride rata rata motornya uda ga layak pakaibahkan palt nomor yg didaftarin di akunnya ga sama dgn motornyatlg ditingkatkan lg utk kenyamanannya,1,Negatif
sebaiknya jgn terlalu percaya walaupun brand terkenal sih katanya layanan keluhan super amburadul pemblokiran sepihak tanpa alasan jelas promo yg super php tp bohong besar,1,Negatif
ini aplikasi lama lama bikin ribet mau transfer gopay saja di suruh upload ktp dan foto segala ribet jadi males menggunakan gojek yg skrng di tambah biaya layanan makin mahal hapus aplikasi,1,Negatif
gak pernah dapat gopaylater padahal dulu sering pakai tapi karena gak dapat sekarang enakkan pake aplikasi sebelah dpt paylater lumayan bisa dgunakan utk belanja dan pesan makan,1,Negatif
hai min kenapa saya selalu gagal ga bisa masuk ke apknya pasti layar putih terus saya udah update dan saya unistal terus saya download lgi sekian kalinya tetp ja ga bisa masuk kecewa bngt pas masukin nomr loadingnya lama dan berakhir gagal terus masukin nomor tolong perbaikin lagi sistemnya,1,Negatif
kecewa banget jir sama ni apk mau ganti ni hp lama ke yg baru aja dibikin susah mana ni hp yg lama udh hangus terpaksa bikin akun baru mana saldonya kaga bisa dipindahin ke akun baru rugi anjir udh dm lewat ig fb email pada lelet ke kudu sogok dulu kah baru bisa kerja,1,Negatif
udah beberapa hari ini ga bisa login udah login pake no yang biasa gabisa selalu muter tanpa mau masuk ke aplikasinya ini gimana mau pake bantuan gojek juga gimana login aja ga bisa,1,Negatif
kalo makanan okesuka cepet dapet nya tapi kalo gojek nya susah apalagi dari tempat saya kerja susah dapet terus agak mahal juga,3,Netral
di aplikasi saa order gocar selalu tertulis sedang mencari driver terdekat fakta nya selalu dapat yang jauh semua custumer pasti pengen driver terdekatbiar perjalanan nya cepat sampai utamakan pelayanankasih driver yang benar benar terdekat jangan yang jauh kasian custumer nunggu sampai menit dengan jarak driver dan custumer sampai kilometer perbaiki aplikasi nya agar benar benar custumer bisa mendapatkan driver terdekat,5,Positif
suatu aplikasi transportasi pemesanan pengiriman dan bnyak lagi semua fitu lebih elegan dan mudah dimengerti sangat nyaman dan lebib efisien,5,Positif
satu aplikasi dengan banyak kemudahan dan fitur pendukung dalam pemenuhan harian pembelanjaan pembayaran membeli barang mencari driver dan bonus serta diskon yang diberikan sangat bagus dan hebat,5,Positif
nggak usah ada versi hemat kalau kenyataannya gak ada yang mau ambil merasa makin susah dapat mobilnya dan yang paling ngeselin sekalinya dapat kita chat driver ga dbalas kita tungguin sampe lamasetelah lebih dr menit dengan enak ya dia minta cancel alasan kejauhan atau tetiba cancel pernah ga omong apa apa harapan driver mungkin kita bakal cancel krna lama halooo bisa nggak kalau ga mau ambil tuh minimal chat aja ga masalah kok jadi ga buang buang waktu,3,Netral
gojek sangat membantu setiap sy ada perjalanan dinas mudah penggunanya dan praktis tinggal pesan tunggu sebentar dan cuuus sesuai tujuan,5,Positif
min aku sudah ubah pin dan sudah memasukkan kode otp berkali kali kok tetap gak bisa ya di pake buat transfer setiap kali masukkan pin dan udah pake metode sidi jari tapi tetap salah ok lah klo memang kode salah tapi ini udah pake sidi jari tapi masih tetap salah sudah lihat saran dari aplikasi cek google dan hasil penunjukan cara mengubah sama yg saya lakukan tapi ya hasilnya tetap ngak ada mengubah pin dan memberi pin yg sama tapi tetap ngak bisa di pake buat transfer,1,Negatif
bagus sekali karena bisa monitoring driver dengan baik bukan kaya maxim tidak monitoring,5,Positif
maaf izin bertanya saya bingung dengan aplikasi gojek brp hari ini kenapa ya tiap ingin memakai vocher goride tidak bisa digunakan dan ada pemberitahuan jika ingin mengunakan vocher goride silakan diperbaharui apk terlebih dahulu sedangkan tiap ada perbaharui apk selalu saya perbaharui mohon penjelasan bapakibu terimakasih,4,Positif
makin ancur ini layanannya banyak bgt alamat yg ga ke deteksi mau set alamat tujuan sm alamat jemput aja susahnya minta ampun apalagi klo casenya mau pesenin buat org lain yg lokasinya ga bareng kita gajelas lah makin ga fleksibel beda sm kompetitornya,1,Negatif
terlalu muluk apa emang sistemnya terlalu dungu dalam mencari posisi driver pesan di resto kurang dari km di kasih driver jaraknya smpe km trauma smpe nunggu menit untuk mencari driver selanjutnya sistem ambruk,1,Negatif
mode hemat reguler untuk bisa dipertimbangkan lagi kalo harus lama banget antri dari resto okelah kalo dilama in cari driver ya buat apa driver juga bnyak kok kalo kurang ya tambah lagi drivernyabiaya app lain berapa ambil dari orderan makanan gak wajar juga kalo lebih dari ongkir driver,1,Negatif
mode hemat reguler untuk bisa dipertimbangkan lagi kalo harus lama banget antri dari resto okelah kalo dilama in cari driver ya buat apa driver juga bnyak kok kalo kurang ya tambah lagi drivernyabiaya app lain berapa ambil dari orderan makanan gak wajar juga kalo lebih dari ongkir driver,1,Negatif
gojek makin aneh dan gajelas gofood ada ongkir mode hemat tapi pesanan bisa jam lebih padahal deket gausah deh pake mode hemat pakein aja voucher diskon ongkir biasa mana susah dibatalin chat cs lama balsnya dan gajelas pesanan jam baru dikirim keburu laper dan mending beli offline tinggal keluar aneh bangettt,2,Negatif
aplikasi ya sangat menyebalkan peres deriverya selalu gajak ribut udah   pesen di trima malah gak ada geraka jalan kecewa donlowt aplikasi ini gk bembantu malah bikin rungi saya,1,Negatif
aplikasi yang sangat bagus jadi lebih mudah untuk memabantu bangedaplikasi yg lebih mudah buat bayar dan belanjadukungan akan app ini semoga bisa lebih di tingkatkan lagi,5,Positif
selalu jadi apk langganan terbaik saat ingin pergi tanpa harus capek nyetir sendiri banyak promo juga,5,Positif
selalu jadi apk langganan terbaik saat ingin pergi tanpa harus capek nyetir sendiri banyak promo juga,5,Positif
untuk gofood nih kok bisa nya vocher untuk potongan harga makanan tp tarid ongkirnya dekat jadi rb padahal kita kalo pake ongkir hemat rb harusnya tidak di potong rb dari vochernya ya kan itu namanya modus aja lo tuh namanya vocher makanan ya harusnya potongin harga makanan bukan sama ongkosnya juga donk,2,Negatif
tidak bisa mengganti email harus menunggu jam pengamanan yang buruk klw orng mencuri akun kita ya masih tetap sama saja bisa dicuri walaupun nunggu jam tapi ini mau verifikasi pakai email yg ada di perangkat email yg tertera tidak ada di perangkat manapun sudah tidak bisa digunakan krna sudah terhapus parah,1,Negatif
tolong diperbaiki fitur nomor disamarkan karena sangat tidak efisien untuk driver ketika mendapatkan gosend tokpedhalodoc saya hampir   tlp biasa dan   tlp via app tapi di customer ga masuk tolong diperbaiki,1,Negatif
aplikasi ga jelas ga bisa balik ke menu telfon ga bisa ngehubungin toko jualannya pula,1,Negatif
aplikasi yang selalu membantu saya dalam setiap traveling saya di kota besar maupun di kota kecil dan juga banyak sekali voucher dan diskon produknya,5,Positif
sebenarnya lebih murah   gojek sii soal promo gofoodnya cuman syg banget gopay koinnya tdk bisa trpake brsamaan dgn voucher diskon koinnya jg tdk bisa trpake buat transaksi di alfa maupun indomaret,4,Positif
kalo pake voucher lebih lama dapet drivernya ini saya ngelunjak banget udh dikasih murah malah lebih cepat,1,Negatif
perumahan udah lama udah masuk maaps juga titik jemputnya masih aja di tentuin dan gk bisa langsung depan rumah lama capek juga harus jemput kedepan terus kalau mau pakai gocar,3,Netral
aplikasi terlalu ribet mau transfer ke rekening aja sudahnya kebangetan suruh isi data inilah itulah pasudah di isi masih aja lambat respon benerin lagi lah sistem nya saran aja buat aplikasinya jangan bikin ribet pengguna deh bikin simpel aja biar pengguna pada betah,1,Negatif
maaf gopay bintang saya turunkan dan mungkin bisa menjadi bintang jika keluhan saya tidak didengar saya pengguna gopay plus tapi mengapa gopaylater tidak diacc dan gopay pinjam pun tidak bisa dipakai untuk apa guna nya tingkatan gopay plus tidak ada faedah nya jika dalam seminggu tidak ada perubahan terpaksa saya kasih bintang camkan itu,3,Netral
kenapa metode bayar di tempat udh   ada yaahh khususnya kaya goride gitu padahal itu lebih praktis aja bayarnya siapa tau kendala driver mau membeli sesuatu atau apa tapi butuh nya cash dan yg order juga kebetulan   ada saldo gopay nya jadi ribet aplikasi nih skrg jadi jarang make ini apk lagi dikarenakan ya itu metode cash nya tidak tersedia lagi mohon di perbaiki,1,Negatif
